pid,total_sent,unique_addresses_sent,unique_add_sent_perc,unique_subjects_sent,unique_sub_sent_perc,total_received,unique_addresses_received,unique_add_rec_perc,unique_subjects_received,unique_sub_rec_perc,total_emails,total_sent_signed,total_sent_signed_perc,unique_addresses_sent_signed,unique_add_sent_perc_signed,unique_subjects_sent_signed,unique_sub_sent_perc_signed,total_received_signed,total_rec_signed_perc,unique_addresses_received_signed,unique_add_rec_perc_signed,unique_subjects_received_signed,unique_sub_rec_perc_signed,total_sent_encrypted,total_sent_encrypted_perc,unique_addresses_sent_encrypted,unique_add_sent_perc_encrypted,unique_subjects_sent_encrypted,unique_sub_sent_perc_encrypted,total_received_encrypted,total_rec_encrypted_perc,unique_addresses_received_encrypted,unique_add_rec_perc_encrypted,unique_subjects_received_encrypted,unique_sub_rec_perc_encrypted,inter_hume_sent,inter_hume_received,inter_vt_sent,inter_vt_received,sent_to,sent_to_perc,sent_cc,sent_cc_perc,rec_to,rec_to_perc,rec_cc,rec_cc_perc,avg_recipients_sent,avg_recipients_rec,avg_body_chars_sent,avg_body_chars_rec,var_body_chars_sent,var_body_chars_rec,after_hours_sent,after_hours_sent_perc,after_hours_rec,after_hours_rec_perc,after_hours_sent_hume,after_hours_sent_hume_perc,after_hours_rec_hume,after_hours_rec_hume_perc,avg_sent_per_day,avg_rec_per_day,avg_emails_per_day,attached_sent,attached_rec,avg_attachments_sent,avg_attachments_rec,sent_re,sent_re_perc,sent_fw,sent_fw_perc,rec_re,rec_re_perc,rec_fw,rec_fw_perc,avg_subject_chars_sent,avg_subject_chars_rec,var_subject_chars_sent,var_subject_chars_rec,fg_between_centrality,pg_between_centrality,pg_avg_neighbor_degree,fg_avg_neighbor_degree,pg_clustering,fg_clustering,pg_closeness_centrality,fg_closeness_centrality,pg_degree_centrality,fg_degree_centrality,pg_current_flow_closeness_centrality,pg_current_flow_betweenness_centrality,pg_communicability_centrality,fg_communicability_centrality,pg_communicability_betweenness_centrality,pg_load_centrality,fg_load_centrality,pg_square_clustering,fg_square_clustering,pg_eccentricity,pg_pagerank,fg_pagerank,pg_hubs,pg_authorities,fg_hubs,fg_authorities,pg_avg_shortest_paths,pg_max_shortest_paths,fg_avg_shortest_paths,fg_max_shortest_paths,pg_num_cliques,fg_num_cliques,Status
fnguyen,399,126,0.3158,212,0.5313,613,184,0.3002,483,0.7879,1012,42,0.1053,31,0.7381,32,0.7619,63,0.1028,14,0.2222,48,0.7619,4,0.01,4,1.0,4,1.0,5,0.0082,5,1.0,3,0.6,27,41,91,71,345,0.8647,54,0.1353,529,0.863,84,0.137,1.5647,1.1069,512.3609022556391,836.3409461663948,190991.1730077071,1040593.6113250423,300,0.7519,202,0.3295,45,0.1128,69,0.1126,1.0423,1.6014,2.6437,119,129,0.3,0.21,153,0.3835,19,0.0476,189,0.3083,18,0.0294,22.180451127819552,35.41435562805872,128.92483087417784,613.4889945684715,0.0015115502325664435,0.0,44.0,43.64285714285715,1.0,0.8,0.4842767295597484,0.5915492957746479,0.06493506493506494,0.3333333333333333,55.68796977755373,0.0050587564009163906,304835385.83305925,2534939528465860.5,0.034926845058201365,0.0,0.001510584832504658,0.6559633027522935,0.34982405299109914,3.0,0.003657449616803953,0.004152473642697521,0.00045314336325531866,0.00045314336317685066,0.0005256812584535604,0.0005256812587261135,2.0384615384615383,3.0,1.6705882352941177,2.0,1.0,25.0,GradStudent
hayajs,69,18,0.2609,37,0.5362,122,22,0.1803,103,0.8443,191,1,0.0145,1,1.0,1,1.0,33,0.2705,6,0.1818,29,0.8788,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,87,89,87,93,38,0.5507,31,0.4493,98,0.8033,24,0.1967,1.4681,1.9559,146.40579710144928,824.0901639344263,17990.7338794371,729180.9508868584,15,0.2174,30,0.2459,13,0.1884,27,0.2213,0.166,0.2936,0.4596,28,49,0.41,0.4,50,0.7246,1,0.0145,44,0.3607,6,0.0492,32.79710144927536,48.778688524590166,449.4660785549257,994.2542999193764,0.00010478421622999936,0.0,53.5,51.86666666666667,1.0,0.9428571428571428,0.4967741935483871,0.5419354838709678,0.05194805194805195,0.17857142857142855,48.306735831705964,0.001985047704339985,270524540.69593275,951158751664500.4,0.031180449926721875,0.0,0.00010478421622999936,0.29925187032418954,0.4995359936364842,3.0,0.002893012811072741,0.0029982657577115987,0.0015989384720709735,0.0015989384700015852,0.0015298862839137665,0.0015298862819006465,1.9871794871794872,3.0,1.8235294117647056,3.0,1.0,4.0,GradStudent
het,452,79,0.1748,213,0.4712,887,109,0.1229,608,0.6855,1339,0,0.0,0,0.0,0,0.0,264,0.2976,28,0.1061,190,0.7197,2,0.0044,2,1.0,2,1.0,4,0.0045,4,1.0,3,0.75,87,82,94,95,252,0.5575,200,0.4425,551,0.6212,336,0.3788,1.6866,2.0452,928.5154867256635,544.0958286358511,3076741.9223265275,330639.88822386216,73,0.1615,133,0.1499,66,0.146,104,0.1172,1.342,2.6336,3.9757,178,553,0.39,0.62,312,0.6903,32,0.0708,465,0.5242,72,0.0812,31.09955752212389,38.975197294250286,626.2400882997894,1042.1684941831722,0.003250965843040008,0.0,38.5625,44.9,1.0,0.7709815078236131,0.5579710144927537,0.6461538461538462,0.2077922077922078,0.4761904761904762,82.50442583079361,0.010959891177070323,3126300202.129093,5648348365854243.0,0.29809118756918723,0.0,0.003250965843040009,0.3674026590693257,0.3183338096599028,2.0,0.007762718381872909,0.008355582473242605,0.006562419274284628,0.006562419277116064,0.006613879278322903,0.006613879281219251,1.7692307692307692,2.0,1.5294117647058822,2.0,1.0,59.0,Research
jacouch,225,35,0.1556,52,0.2311,161,27,0.1677,73,0.4534,386,16,0.0711,9,0.5625,5,0.3125,46,0.2857,7,0.1522,29,0.6304,0,0.0,0,0.0,0,0.0,1,0.0062,1,1.0,1,1.0,61,66,80,76,79,0.3511,146,0.6489,76,0.472,85,0.528,2.2277,1.3563,407.54666666666674,346.86956521739125,537779.3322666666,199737.6289495004,94,0.4178,38,0.236,58,0.2578,27,0.1677,0.7147,0.5114,1.2262,63,48,0.28,0.3,163,0.7244,11,0.0489,130,0.8075,6,0.0373,22.155555555555555,22.385093167701864,92.59358024691342,295.96350449442554,7.649646203863071e-05,0.00030512198187402235,27.5,48.769230769230774,0.7333333333333333,0.9454545454545454,0.5,0.5283018867924528,0.1038961038961039,0.15476190476190474,53.04955862081788,0.01990916552899729,355707487.7013212,622471899021285.6,0.0389987209934435,0.0003535906186440084,7.649646203863075e-05,0.22312223858615607,0.40852819807427787,3.0,0.0035794786883670705,0.0033585754394330073,0.0009712707943902592,0.0009712707938961088,0.0009684301140684072,0.0009684301136705367,1.9743589743589745,3.0,1.8705882352941177,3.0,2.0,3.0,GradStudent
javier,76,24,0.3158,50,0.6579,198,23,0.1162,161,0.8131,274,21,0.2763,6,0.2857,16,0.7619,40,0.202,4,0.1,30,0.75,2,0.0263,2,1.0,2,1.0,1,0.0051,1,1.0,1,1.0,88,94,97,97,67,0.8816,9,0.1184,171,0.8636,27,0.1364,1.1692,1.8173,340.07894736842104,871.5606060606059,205381.20429362878,532206.6099632686,11,0.1447,17,0.0859,11,0.1447,13,0.0657,0.182,0.4741,0.6561,8,88,0.11,0.44,60,0.7895,0,0.0,74,0.3737,6,0.0303,25.105263157894736,50.72727272727273,333.4362880886427,1097.3801652892557,0.00012965544107572751,2.441167854701689e-05,41.16666666666666,54.235294117647065,0.9333333333333332,0.9338235294117648,0.4904458598726114,0.5526315789473685,0.07792207792207792,0.2023809523809524,56.74668311063442,0.004564292592978348,401732401.28655714,1326774235173374.0,0.045635533926047536,2.4411678547016885e-05,0.00012965544107572754,0.4141949152542373,0.4615723603031906,3.0,0.003634513752941748,0.003413348106489787,0.00044837933806832463,0.0004483793379848547,0.0006279999575177291,0.0006279999572915987,2.0128205128205128,3.0,1.7882352941176471,3.0,2.0,4.0,GradStudent
jdemma,139,32,0.2302,60,0.4317,210,31,0.1476,135,0.6429,349,0,0.0,0,0.0,0,0.0,25,0.119,6,0.24,16,0.64,0,0.0,0,0.0,0,0.0,1,0.0048,1,1.0,1,1.0,78,87,86,90,95,0.6835,44,0.3165,150,0.7143,60,0.2857,1.39,1.6336,584.1438848920864,560.4047619047619,784156.3821748359,252605.7552154196,13,0.0935,13,0.0619,12,0.0863,12,0.0571,0.3794,0.5731,0.9525,13,54,0.09,0.26,103,0.741,1,0.0072,112,0.5333,9,0.0429,24.79136690647482,33.56666666666667,372.74064489415633,787.5312698412697,0.0018722542566192266,0.0,45.0,42.0,1.0,0.74,0.4967741935483871,0.5833333333333334,0.06493506493506494,0.3214285714285714,53.87829151724554,0.0035671275447453172,327841910.84330285,2126303255071134.5,0.03737240425789338,0.0,0.0018734984040911413,0.3838254172015405,0.3912078768548052,3.0,0.0033592709177798982,0.0038693739708921867,0.0007309410069375423,0.0007309410072643282,0.0009676484176800323,0.000967648417878724,1.9871794871794872,3.0,1.6941176470588235,3.0,1.0,17.0,GradStudent
jgaedder,176,57,0.3239,69,0.392,205,39,0.1902,135,0.6585,381,0,0.0,0,0.0,0,0.0,2,0.0098,2,1.0,2,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,77,84,93,92,77,0.4375,99,0.5625,125,0.6098,80,0.3902,1.8144,1.7115,461.89772727272725,470.1414634146341,318245.33044938016,258901.00925639505,23,0.1307,41,0.2,18,0.1023,38,0.1854,0.5986,0.6973,1.2959,33,85,0.19,0.41,143,0.8125,3,0.017,116,0.5659,19,0.0927,24.931818181818183,29.946341463414637,181.32489669421486,416.5678524687688,0.002150404373366404,7.120072909546594e-05,38.0,39.77777777777778,0.9047619047619048,0.68,0.5099337748344371,0.5793103448275863,0.09090909090909093,0.3214285714285714,58.0617233038527,0.006163003781326287,498044081.3000782,1947849672003340.5,0.05638941940694801,7.120072909546592e-05,0.0021545140345200445,0.2019704433497537,0.2638353077737189,3.0,0.003593032290246965,0.00388883534533666,0.001992322068670045,0.0019923220678793306,0.0021427734702078177,0.0021427734697489712,1.9358974358974361,3.0,1.7058823529411764,3.0,2.0,27.0,Research
jmahal,99,25,0.2525,38,0.3838,139,29,0.2086,109,0.7842,238,0,0.0,0,0.0,0,0.0,42,0.3022,7,0.1667,36,0.8571,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,84,88,95,91,46,0.4646,53,0.5354,107,0.7698,32,0.2302,1.8333,1.5735,145.63636363636363,690.705035971223,13943.38292011019,500403.9201904661,41,0.4141,31,0.223,32,0.3232,27,0.1942,0.2401,0.3371,0.5771,41,67,0.41,0.48,60,0.6061,2,0.0202,66,0.4748,3,0.0216,25.717171717171716,40.94964028776978,157.85940210182625,1084.8679674965063,0.000474319135729483,0.0,53.5,43.952380952380956,1.0,0.8538011695906432,0.4967741935483871,0.5562913907284768,0.05194805194805195,0.25,45.725384784933865,0.001593735658380556,270524540.69593275,1370668021282897.2,0.031180449926723995,0.0,0.00047431913572948273,0.29925187032418954,0.5042562929061785,3.0,0.0027660996233194674,0.0031861531939022746,0.0016921577484207634,0.0016921577459777912,0.0018784547286438968,0.0018784547266649289,1.9871794871794872,3.0,1.776470588235294,3.0,1.0,16.0,GradStudent
jmernst,3452,256,0.0742,1655,0.4794,3675,323,0.0879,2395,0.6517,7127,2146,0.6217,198,0.0923,1032,0.4809,884,0.2405,53,0.06,644,0.7285,25,0.0072,25,1.0,19,0.76,11,0.003,11,1.0,11,1.0,84,77,95,92,2873,0.8323,579,0.1677,2790,0.7592,885,0.2408,1.3364,1.4214,322.8954229432213,574.1466666666666,150853.80163606117,697036.581754196,529,0.1532,944,0.2569,442,0.128,717,0.1951,10.2738,10.9375,21.2113,587,1303,0.17,0.35,2166,0.6275,179,0.0519,2011,0.5472,198,0.0539,22.156720741599074,31.532789115646263,272.4201083658168,759.761305826279,0.024984755612289668,0.05296714992929928,22.27906976744186,37.24590163934426,0.38870431893687707,0.5265926358854471,0.6936936936936937,0.7706422018348624,0.5584415584415585,0.7261904761904762,92.3436866218868,0.13673757392556649,8932269287.993721,9495328260062404.0,0.6686521085617448,0.05260296230905468,0.024973645237130075,0.2081947457218607,0.21932353478719704,2.0,0.03690961542730782,0.036625198023049685,0.01748981909069321,0.017489819098385102,0.017521104036268612,0.017521104044129526,1.4230769230769231,2.0,1.2823529411764707,2.0,52.0,222.0,Research
jnl,135,35,0.2593,71,0.5259,365,61,0.1671,250,0.6849,500,39,0.2889,19,0.4872,17,0.4359,64,0.1753,10,0.1563,48,0.75,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,87,85,93,92,86,0.637,49,0.363,216,0.5918,149,0.4082,1.3776,1.8938,166.96296296296296,520.0630136986301,94953.709739369,242055.68644023247,13,0.0963,71,0.1945,12,0.0889,57,0.1562,0.3879,1.0489,1.4368,10,185,0.07,0.51,114,0.8444,1,0.0074,215,0.589,28,0.0767,31.259259259259263,36.48219178082192,455.688340192044,711.498997935823,0.0006940705387855332,0.0,39.857142857142854,49.185185185185176,1.0,0.8966666666666666,0.5133333333333333,0.5833333333333334,0.09090909090909093,0.3214285714285714,68.54884653583935,0.0023980105387346948,621717939.5959942,2875165845344153.0,0.06739346971079267,0.0,0.0006940705387855329,0.35987460815047023,0.40438838244647024,3.0,0.004016872893771339,0.0043993139840792185,0.0050324748225820965,0.0050324748188883064,0.005301700837100438,0.005301700833810765,1.9230769230769231,3.0,1.6941176470588235,3.0,1.0,6.0,Research
jodavis5,357,49,0.1373,221,0.619,216,50,0.2315,150,0.6944,573,116,0.3249,25,0.2155,87,0.75,8,0.037,3,0.375,8,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,64,81,96,89,263,0.7367,94,0.2633,150,0.6944,66,0.3056,1.2982,1.7024,423.5966386554622,491.79166666666674,372382.789680578,391937.6371527782,51,0.1429,34,0.1574,40,0.112,23,0.1065,1.0017,0.6061,1.6077,193,87,0.54,0.4,174,0.4874,4,0.0112,142,0.6574,11,0.0509,28.165266106442576,28.759259259259263,253.2527991588792,379.673525377229,0.0011005037966133587,0.004148679419418539,30.0,46.1304347826087,0.7222222222222222,0.7826086956521741,0.4935897435897436,0.5753424657534246,0.1168831168831169,0.2738095238095238,59.95342765851224,0.02180942543385576,595041685.876237,1814008465970958.5,0.07073969562168786,0.004967105616016496,0.0011149088435817168,0.2939575394665215,0.3510830766221701,3.0,0.0050047945727328715,0.00399481479245152,0.0013472286836973967,0.0013472286856936145,0.0016063368397846204,0.001606336841602548,2.0,3.0,1.7176470588235293,3.0,4.0,31.0,GradStudent
jonblack,93,30,0.3226,27,0.2903,121,30,0.2479,69,0.5702,214,0,0.0,0,0.0,0,0.0,61,0.5041,9,0.1475,41,0.6721,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,24,86,100,93,93,1.0,0,0.0,48,0.3967,73,0.6033,3.3214,1.9079,876.8924731182796,627.7603305785124,9437.687362700888,542053.5045420394,11,0.1183,13,0.1074,1,0.0108,11,0.0909,0.5813,0.7563,1.3375,93,62,1.0,0.51,0,0.0,0,0.0,77,0.6364,12,0.0992,92.35483870967742,28.834710743801647,146.65903572667372,470.61730756095886,3.3672103379504405e-05,0.00014145211513632566,35.5,56.625,0.6666666666666666,0.975,0.463855421686747,0.5490196078431373,0.05194805194805195,0.19047619047619047,45.578202722754895,0.0018754217561104973,151046460.95204934,1279183978822785.2,0.017363680820661233,0.00014714817346396297,3.3672103379504466e-05,0.3575949367088608,0.43929225137278827,3.0,0.002750443024996821,0.0027971590276649155,0.0019363098066473453,0.0019363098045484168,0.0021169225992820227,0.002116922597418072,2.128205128205128,3.0,1.8,3.0,2.0,3.0,Director
jpokorsk,3336,250,0.0749,1591,0.4769,5330,296,0.0555,3115,0.5844,8666,153,0.0459,47,0.3072,74,0.4837,819,0.1537,44,0.0537,583,0.7118,8,0.0024,8,1.0,7,0.875,6,0.0011,6,1.0,6,1.0,74,72,91,91,1765,0.5291,1571,0.4709,2769,0.5195,2561,0.4805,1.531,1.446,273.3986810551558,545.1217636022515,95807.993931114,352178.6142543006,623,0.1868,949,0.178,481,0.1442,787,0.1477,7.8828,12.5945,20.4773,3190,2992,0.96,0.56,2198,0.6589,421,0.1262,3294,0.618,405,0.076,29.03806954436451,31.39437148217636,527.2416562253829,653.2061972128454,0.024135520370868958,0.011899100143704093,29.66666666666667,38.80357142857143,0.6638176638176638,0.5695317959468903,0.6062992125984252,0.7368421052631579,0.35064935064935066,0.6666666666666666,92.475013670891,0.06399812909495897,5814617035.034264,8562741810947210.0,0.4930617409804453,0.01175735444531181,0.024130002994467017,0.2929501757287575,0.23501729716102465,2.0,0.03314768547145442,0.0335580753215931,0.05140022538041797,0.051400225375792696,0.0513456597484471,0.05134565974385137,1.6282051282051282,2.0,1.3411764705882352,2.0,14.0,153.0,PM
jrmurphy,704,82,0.1165,237,0.3366,1379,113,0.0819,1057,0.7665,2083,6,0.0085,3,0.5,4,0.6667,308,0.2234,27,0.0877,262,0.8506,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,93,66,97,99,616,0.875,88,0.125,946,0.686,433,0.314,2.2783,1.3668,302.4417613636364,461.773749093546,132789.12729007925,299442.93213177484,42,0.0597,143,0.1037,36,0.0511,95,0.0689,1.587,3.1087,4.6957,669,463,0.95,0.34,144,0.2045,351,0.4986,565,0.4097,74,0.0537,26.33948863636364,38.05801305293691,264.49696337487154,651.0002603014964,0.008852371177352512,0.0027827187935716364,32.08,41.625,0.7966666666666666,0.659903381642512,0.5968992248062015,0.6829268292682927,0.3246753246753247,0.5714285714285714,85.75778742868543,0.02337565053126368,5871974768.106147,7117417412526530.0,0.4901448576629521,0.002797406924839345,0.008850415301902658,0.3567211905054729,0.27694819652664393,2.0,0.010655167600001987,0.010351699817540135,0.007779182971823039,0.007779182975276381,0.00746492466007748,0.00746492466284437,1.6538461538461535,2.0,1.4470588235294115,3.0,16.0,108.0,Operations
jsprick,1157,103,0.089,357,0.3086,1168,146,0.125,696,0.5959,2325,353,0.3051,79,0.2238,165,0.4674,268,0.2295,27,0.1007,176,0.6567,0,0.0,0,0.0,0,0.0,3,0.0026,3,1.0,3,1.0,71,59,84,81,553,0.478,604,0.522,830,0.7106,338,0.2894,1.5244,1.4662,313.6240276577355,514.0239726027397,69189.03842007881,348161.1929184645,103,0.089,107,0.0916,86,0.0743,58,0.0497,11.9525,12.0661,24.0186,344,420,0.3,0.36,827,0.7148,72,0.0622,692,0.5925,69,0.0591,28.484874675885912,36.323630136986296,421.8642915357197,696.0322498358041,4.470524694276846e-05,0.000717742198228878,33.04761904761905,50.88888888888889,0.8761904761904762,0.9866666666666668,0.5789473684210527,0.5833333333333334,0.2727272727272728,0.3214285714285714,83.54700490783925,0.015013455168066663,4422688616.021975,3125333635427809.0,0.3932255125661393,0.0007158736588845951,4.470524694276853e-05,0.5089285714285714,0.4550963785046729,2.0,0.008483717283180895,0.008227653634173892,0.007244977977425197,0.007244977977334994,0.007250113076421627,0.007250113076330095,1.705128205128205,2.0,1.6941176470588235,3.0,8.0,4.0,PM
justus,4461,413,0.0926,1839,0.4122,5687,526,0.0925,3375,0.5935,10148,901,0.202,110,0.1221,331,0.3674,883,0.1553,60,0.068,628,0.7112,0,0.0,0,0.0,0,0.0,4,0.0007,4,1.0,4,1.0,66,59,81,73,2491,0.5584,1970,0.4416,3940,0.6928,1747,0.3072,1.502,1.3366,475.1055817081372,473.2161069104976,186515.58199305442,669790.0484270458,803,0.18,1328,0.2335,534,0.1197,730,0.1284,10.0745,12.8433,22.9178,1299,1884,0.29,0.33,3177,0.7122,365,0.0818,3701,0.6508,364,0.064,29.286482851378608,34.63196764550729,405.03023423356456,705.0161259507752,0.010032518572055841,0.005994372046414846,27.93333333333333,39.520833333333336,0.6851851851851852,0.6057971014492753,0.6111111111111112,0.6829268292682927,0.3896103896103896,0.5714285714285714,92.36157210972921,0.07881298927261805,6765440223.28192,6419192816864075.0,0.5276933234935244,0.0059644395892786296,0.0100308559386161,0.4519625664848852,0.27074212493326216,2.0,0.03124566961320866,0.0314976030760787,0.04852592417107834,0.04852592415775122,0.04840477521265617,0.048404775199438164,1.6153846153846154,2.0,1.4470588235294115,3.0,17.0,55.0,Research
jziegler,680,74,0.1088,270,0.3971,909,86,0.0946,626,0.6887,1589,369,0.5426,54,0.1463,125,0.3388,210,0.231,25,0.119,158,0.7524,8,0.0118,8,1.0,8,1.0,13,0.0143,13,1.0,12,0.9231,93,94,98,97,562,0.8265,118,0.1735,718,0.7899,191,0.2101,1.6307,1.4479,333.49117647058824,511.73377337733774,263064.69992214517,296786.8466151348,101,0.1485,139,0.1529,96,0.1412,135,0.1485,1.6409,2.1935,3.8345,63,364,0.09,0.4,448,0.6588,13,0.0191,485,0.5336,53,0.0583,15.754411764705882,33.6996699669967,266.0205687716261,1090.0451154026325,0.008827841492612459,0.009401164909568941,29.0,40.938775510204074,0.6284584980237155,0.6410730804810361,0.5877862595419847,0.6942148760330579,0.29870129870129875,0.5833333333333333,84.37138545499172,0.033408201810938364,3678501785.791558,7098611882995481.0,0.35342965147982824,0.009463817899093924,0.008825149789009973,0.2485949280328993,0.23555103857816004,2.0,0.010919464078996577,0.011041123077028824,0.004030421804792994,0.0040304218062804315,0.004144660445574772,0.004144660447228992,1.6794871794871795,2.0,1.4235294117647062,2.0,23.0,161.0,Research
kevin007,127,38,0.2992,50,0.3937,165,36,0.2182,104,0.6303,292,12,0.0945,8,0.6667,8,0.6667,39,0.2364,8,0.2051,20,0.5128,2,0.0157,2,1.0,2,1.0,3,0.0182,3,1.0,2,0.6667,78,86,94,97,102,0.8031,25,0.1969,128,0.7758,37,0.2242,1.6711,1.3444,245.36220472440945,542.5515151515151,95768.2152644306,436822.87764921936,30,0.2362,19,0.1152,21,0.1654,12,0.0727,0.4156,0.5399,0.9555,27,38,0.21,0.23,103,0.811,5,0.0394,105,0.6364,4,0.0242,23.39370078740157,30.939393939393934,163.16783433566874,674.5902662993577,0.0007121186551091041,0.0,39.6,47.32,1.0,0.857707509881423,0.4842767295597484,0.5753424657534246,0.06493506493506494,0.2976190476190476,50.11493445880635,0.0036071191373866843,254593754.6379516,2289146084289710.5,0.029435351707394333,0.0,0.000712118655109104,0.4968944099378882,0.43455321598158186,3.0,0.003243459175283005,0.003356121203878836,0.00033144859380073306,0.00033144859374271366,0.00044320837740331574,0.0004432083773853711,2.0384615384615383,3.0,1.7176470588235293,3.0,1.0,7.0,GradStudent
kgantt,2161,252,0.1166,827,0.3827,1838,181,0.0985,1074,0.5843,3999,105,0.0486,27,0.2571,61,0.581,595,0.3237,30,0.0504,425,0.7143,0,0.0,0,0.0,0,0.0,1,0.0005,1,1.0,1,1.0,75,79,91,90,1401,0.6483,760,0.3517,1242,0.6757,596,0.3243,1.582,1.2957,481.0795927811199,471.36289445048965,122410.71000001945,357205.77853612654,96,0.0444,193,0.105,78,0.0361,153,0.0832,7.9332,6.7474,14.6806,807,736,0.37,0.4,1330,0.6155,356,0.1647,1279,0.6959,167,0.0909,29.97038408144377,31.376496191512512,376.5368369186552,524.8364878321413,0.021979506237877824,0.006835988333478896,28.444444444444446,39.057692307692314,0.65,0.5836734693877551,0.5968992248062015,0.7118644067796609,0.35064935064935066,0.6190476190476191,89.1035614355873,0.0610563474389301,5311699533.213882,7439363551568510.0,0.4462680703345046,0.006897303247618245,0.021984357009408758,0.2880912632164719,0.2558660783077677,2.0,0.015998631436863815,0.016580864020459732,0.01607965161928876,0.016079651628053686,0.016212085787005042,0.016212085795824897,1.6538461538461535,2.0,1.388235294117647,2.0,14.0,95.0,Outreach
kkarranc,767,65,0.0847,348,0.4537,1057,91,0.0861,714,0.6755,1824,572,0.7458,50,0.0874,269,0.4703,292,0.2763,32,0.1096,222,0.7603,11,0.0143,11,1.0,8,0.7273,9,0.0085,9,1.0,9,1.0,96,92,98,95,634,0.8266,133,0.1734,738,0.6982,319,0.3018,1.4582,1.616,314.0717079530639,460.480605487228,466337.7979870439,337191.061355168,134,0.1747,195,0.1845,131,0.1708,180,0.1703,1.7543,2.4177,4.172,146,353,0.19,0.33,565,0.7366,19,0.0248,616,0.5828,58,0.0549,26.529335071707955,40.02743614001892,406.5098956465277,1115.6671753566127,0.005788201686452406,0.0011514825740704961,32.08695652173913,43.18181818181818,0.8333333333333334,0.7073170731707317,0.5789473684210527,0.6614173228346457,0.29870129870129875,0.5238095238095237,86.08175294927479,0.046730701913233225,4763292966.658516,6358043293144118.0,0.4076522441842913,0.0011537099556377713,0.0057882016864524094,0.29854942807847146,0.2945472536015926,2.0,0.011259298275883815,0.011799483214878623,0.00824110390412649,0.008241103905125509,0.0077917938118399485,0.007791793812221306,1.705128205128205,2.0,1.4941176470588236,3.0,9.0,86.0,Research
kls,242,45,0.186,98,0.405,284,40,0.1408,190,0.669,526,2,0.0083,2,1.0,2,1.0,66,0.2324,8,0.1212,47,0.7121,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,83,87,95,95,156,0.6446,86,0.3554,195,0.6866,89,0.3134,1.6575,1.3788,572.1198347107437,624.4647887323944,415549.6178710469,333548.17129537783,33,0.1364,46,0.162,30,0.124,43,0.1514,0.5862,0.688,1.2742,70,118,0.29,0.42,163,0.6736,20,0.0826,173,0.6092,22,0.0775,23.14876033057851,31.19718309859155,240.98613482685613,576.2075976988692,0.00018874070632177037,1.627445236467793e-05,39.888888888888886,54.470588235294116,0.9722222222222222,0.9191176470588236,0.5167785234899329,0.5526315789473685,0.1168831168831169,0.2023809523809524,67.67392276465505,0.003228753241230179,1019385664.4784137,1335289782125410.8,0.10832079339849536,1.6274452364677947e-05,0.00018874070632177037,0.4887104867034621,0.4298882453707481,3.0,0.004007038329141362,0.0037976037995386116,0.003023315334197872,0.0030233153347304746,0.0028440377148003194,0.002844037715043403,1.9102564102564104,3.0,1.7882352941176471,3.0,2.0,3.0,Outreach
krich,1695,332,0.1959,543,0.3204,3675,310,0.0844,2506,0.6819,5370,0,0.0,0,0.0,0,0.0,829,0.2256,42,0.0507,619,0.7467,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,70,79,83,91,888,0.5239,807,0.4761,1752,0.4767,1923,0.5233,1.9505,1.2243,267.4035398230088,408.1689795918367,98052.05190487347,125085.78069759815,205,0.1209,1428,0.3886,152,0.0897,1259,0.3426,3.821,8.2845,12.1055,366,1200,0.22,0.33,1447,0.8537,81,0.0478,2485,0.6762,342,0.0931,29.711504424778763,31.34557823129252,312.1568882971783,444.58805867925554,0.013770098548494392,0.0019620168751457623,31.04347826086957,39.12,0.8428571428571429,0.5859929078014184,0.5789473684210527,0.6942148760330579,0.29870129870129875,0.5952380952380952,91.70457550210672,0.07359988247022861,4663933499.405055,6795905325204559.0,0.3987231036277435,0.002000568967618945,0.013773345186315036,0.4861082097346982,0.2493588368601192,2.0,0.026095934403165315,0.026579914801911363,0.06740240220795236,0.06740240212031165,0.06723082346239502,0.06723082337554344,1.705128205128205,2.0,1.4235294117647062,3.0,8.0,87.0,Operations
